"","SubjectID","EvaluatorID","Relationship","StartDate","EndDate","GritPas_2","GritPas_4","GritPas_22","GritPas_23","GritPas_26","GritPas_28","GritPas_27","GritPer_13","GritPer_14","GritPer_18","GritPer_19","GritPer_20","HumMot_4","HumMot_5","HumMot_6","HumMot_9","HumMot_13","HumRec_9","HumRec_10","HumRec_12","HumRec_13","HumRec_14","Giver_1","Giver_2","Giver_5","Giver_3","Giver_10","Matcher_1","Matcher_2","Matcher_3","Matcher_4","Taker_3","Taker_4","Taker_6","Taker_8","Perf_1","Perf_2","Perf_3","Perf_4","Perf_5","GritPer_scale","GritPas_scale","HumMot_scale","HumRec_scale","Giver_scale","Matcher_scale","Taker_scale","avg_perf","year","class"
"2934","P_dmtMYat0791fFNX","P_824dbwwiIOMsHe5","Peer","1601184035","1601190863",7,6,7,1,6,4,7,6,4,7,7,6,7,1,6,4,7,7,4,7,6,7,7,6,7,7,7,1,5,7,1,1,5,1,1,94,83,100,100,92,6,5.42857142857143,5,6.2,6.8,3.5,2,93.8,"2020","2022"
"2935","P_dmtMYat0791fFNX","P_bwNoyppjEkecKbj","Manager","1600157513","1601311827",5,5,7,2,NA,2,7,7,6,7,7,6,6,7,7,5,6,7,6,7,5,7,6,6,6,6,7,2,6,5,3,5,5,2,2,85,85,90,90,90,6.6,4.66666666666667,6.2,6.4,6.2,4,3.5,88,"2020","2022"
"2936","P_dnFXfEaD9MUGQ97","P_dnFXfEaD9MUGQ97","Self","1599339247","1600073421",2,2,3,3,6,6,2,5,5,5,4,5,6,4,5,3,5,5,5,6,5,7,4,4,6,4,5,3,6,6,2,3,3,5,4,80,60,85,75,80,4.8,3.42857142857143,4.6,5.6,4.6,4.25,3.75,76,"2020","2022"
"2937","P_dnFXfEaD9MUGQ97","P_8JitXK6gi7OzI2x","Learning Teammate","1601278974","1601281004",4,4,4,3,4,2,4,6,6,5,5,4,6,3,6,4,5,4,5,6,4,5,4,4,5,6,5,2,6,4,2,3,2,3,2,80,80,90,80,82,5.2,3.57142857142857,4.8,4.8,4.8,3.5,2.5,82.4,"2020","2022"
"2938","P_dnFXfEaD9MUGQ97","P_eKB0qmny5MfN35b","Peer","1600013062","1600073457",6,6,5,4,4,4,6,6,5,5,5,4,5,4,5,5,5,4,4,6,4,5,5,6,6,5,6,2,5,4,3,4,4,2,4,90,90,100,100,98,5,5,4.8,4.6,5.6,3.5,3.5,95.6,"2020","2022"
"2939","P_dnFXfEaD9MUGQ97","P_9SQ8Bid8gcmmsdL","Peer","1600953148","1600954933",7,7,7,2,5,2,5,7,7,7,7,7,7,7,7,7,7,6,4,7,4,6,7,7,7,7,7,3,7,2,2,5,3,3,1,100,100,100,91,91,7,5,7,5.4,7,3.5,3,96.4,"2020","2022"
"2940","P_dnFXfEaD9MUGQ97","P_2b0kM4Rrbzu3zfv","Peer","1600163551","1600955468",6,7,6,1,2,2,4,7,6,6,7,6,7,6,7,7,7,6,5,6,4,6,7,6,6,7,7,2,5,4,4,3,3,3,2,100,100,100,100,100,6.4,4,6.8,5.4,6.6,3.75,2.75,100,"2020","2022"
"2941","P_dnFXfEaD9MUGQ97","P_0dhfJW9xM407xnn","Manager","1600954174","1600955997",6,4,6,2,4,4,6,7,6,5,6,6,7,4,7,5,6,6,5,7,6,6,4,5,6,7,6,1,4,6,1,1,1,1,1,97,96,99,96,97,6,4.57142857142857,5.8,6,5.6,3,1,97,"2020","2022"
"2942","P_dnFXfEaD9MUGQ97","P_esKgppx6cskOlmt","Manager","1600791422","1600793267",4,4,6,3,4,4,6,7,6,4,5,7,6,5,6,6,6,6,5,6,5,6,4,6,7,5,6,3,5,6,4,4,4,4,2,85,80,75,90,90,5.8,4.42857142857143,5.8,5.6,5.6,4.5,3.5,84,"2020","2022"
"2943","P_dp706qZ4GYqr4wZ","P_dp706qZ4GYqr4wZ","Self","1600447599","1601314099",6,4,7,5,4,2,4,7,6,7,6,6,6,6,5,6,2,6,4,3,6,7,7,5,6,6,5,2,7,2,1,5,4,2,4,56,63,94,84,69,6.4,4.57142857142857,5,5.2,5.8,3,3.75,73.2,"2020","2021"
"2944","P_dp706qZ4GYqr4wZ","P_3gAqcxQNMHTHg1v","Fellow Student","1601317658","1601318688",6,6,6,3,5,2,7,7,6,7,6,6,5,6,4,6,6,6,4,7,5,6,7,7,4,4,7,3,7,5,2,4,4,5,2,87,88,95,83,91,6.4,5,5.4,5.6,5.8,4.25,3.75,88.8,"2020","2021"
"2945","P_dp706qZ4GYqr4wZ","P_9H4wAfuw9JuPsDb","Fellow Student","1601309531","1601309834",5,4,4,1,4,4,4,5,5,5,5,5,5,6,5,5,5,5,5,5,4,6,5,5,5,4,5,4,5,5,3,7,6,5,4,85,85,92,91,92,5,3.71428571428571,5.2,5,4.8,4.25,5.5,89,"2020","2021"
"2946","P_dp706qZ4GYqr4wZ","P_aX0PLERuxoyDbTL","Fellow Student","1601326850","1601327355",7,5,6,4,4,5,6,6,6,6,6,6,6,5,6,7,6,5,4,6,4,6,6,5,5,6,6,3,6,6,4,4,4,5,3,90,80,95,85,85,6,5.28571428571429,6,5,5.6,4.75,4,87,"2020","2021"
"2947","P_dp706qZ4GYqr4wZ","P_b72AJaNKQvKnC4d","DirectReport","1601314871","1601316733",7,5,5,4,5,5,6,6,6,6,6,7,5,5,6,5,7,2,7,6,7,6,6,5,4,5,7,4,6,4,3,6,6,6,4,90,90,98,97,91,6.2,5.28571428571429,5.6,5.6,5.4,4.25,5.5,93.2,"2020","2021"
"2948","P_dp706qZ4GYqr4wZ","P_5aVbsy09Ad3NFMF","Peer","1601310058","1601311261",7,7,6,3,6,2,6,7,7,7,7,7,6,6,6,7,6,6,6,7,6,7,6,5,6,5,6,2,6,6,6,4,4,4,4,90,90,100,100,100,7,5.28571428571429,6.2,6.4,5.6,5,4,96,"2020","2021"
"2949","P_dp706qZ4GYqr4wZ","P_4YqQQnoAVFk0qK9","Other","1601314613","1601317235",5,5,6,4,3,3,5,6,6,6,7,5,5,5,7,7,6,7,4,7,6,6,7,7,6,7,7,2,7,4,3,5,6,1,2,86,91,100,87,90,6,4.42857142857143,6,6,6.8,4,3.5,90.8,"2020","2021"
"2950","P_dp706qZ4GYqr4wZ","P_2bjchqAmvy1kvY1","Peer","1601314640","1601317292",6,6,6,6,6,5,6,7,7,7,7,6,6,5,7,6,4,5,5,6,5,5,7,5,6,6,6,4,5,6,4,4,4,4,3,91,91,86,94,93,6.8,5.85714285714286,5.6,5.2,6,4.75,3.75,91,"2020","2021"
"2951","P_e35a19WOyrFbvlb","P_e35a19WOyrFbvlb","Self","1599656054","1601331613",7,7,7,5,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,5,7,7,5,7,7,7,7,7,6,7,7,90,88,76,93,89,7,6.71428571428571,7,7,6.2,7,6.75,87.2,"2020","2022"
"2952","P_e35a19WOyrFbvlb","P_7QysOey0N55CqAl","Fellow Student","1601235827","1601238258",7,7,7,5,7,6,6,7,7,7,7,4,6,4,4,7,6,7,4,6,4,6,5,6,7,6,4,2,6,4,1,5,3,5,2,80,95,90,95,89,6.4,6.42857142857143,5.4,5.4,5.6,3.25,3.75,89.8,"2020","2022"
"2953","P_e35a19WOyrFbvlb","P_9vlrc3CBgsAQVLf","Manager","1599734951","1599744004",6,5,6,3,6,6,3,7,5,5,7,6,7,5,7,6,6,6,5,7,6,7,5,5,6,4,5,3,4,5,3,7,4,4,5,90,81,100,100,96,6,5,6.2,6.2,5,3.75,5,93.4,"2020","2022"
"2954","P_e35a19WOyrFbvlb","P_do2mN5dYyJamfc1","DirectReport","1600070639","1600953609",6,5,5,5,4,4,4,5,4,5,4,4,5,5,6,5,5,5,5,5,5,5,5,5,5,5,6,4,5,5,4,5,4,3,4,92,91,92,94,94,4.4,4.71428571428571,5.2,5,5.2,4.5,4,92.6,"2020","2022"
"2955","P_e35a19WOyrFbvlb","P_eJKhkeJyeF2yb5z","DirectReport","1601282564","1601286692",5,4,3,2,4,3,4,6,5,6,5,5,6,4,4,5,5,4,4,5,4,6,5,3,5,4,5,5,5,5,5,5,5,6,4,80,80,70,90,85,5.4,3.57142857142857,4.8,4.6,4.4,5,5,81,"2020","2022"
"2956","P_e3bbmOPQs8AC2Mt","P_e3bbmOPQs8AC2Mt","Self","1600002897","1600333881",6,2,2,4,7,5,6,6,6,6,7,6,6,7,6,6,6,4,6,7,7,7,6,5,6,6,7,5,3,5,3,2,2,3,3,68,58,82,89,67,6.2,4.57142857142857,6.2,6.2,6,4,2.5,72.8,"2020","2021"
"2957","P_e3bbmOPQs8AC2Mt","P_2tvxN6XxDbmRjRr","Fellow Student","1601297782","1601325490",3,3,3,3,3,3,3,3,5,6,5,6,5,6,7,5,6,3,4,6,6,6,6,5,5,7,5,3,4,6,2,4,3,3,2,35,50,72,50,NA,5,3,5.8,5,5.6,3.75,3,51.75,"2020","2021"
"2958","P_e3bbmOPQs8AC2Mt","P_1Sruwl8hK4ezHAF","Fellow Student","1601840782","1601843358",5,4,6,4,6,4,5,6,6,6,7,5,6,7,7,7,6,4,7,7,7,6,4,3,7,5,4,5,4,6,5,5,4,5,4,96,86,99,97,98,6,4.85714285714286,6.6,6.2,4.6,5,4.5,95.2,"2020","2021"
"2959","P_e3bbmOPQs8AC2Mt","P_01xeT1FnDMSM1IF","Manager","1600798705","1600800934",6,5,5,2,4,2,7,7,7,6,7,5,6,6,7,7,7,7,5,6,5,6,7,7,5,6,6,4,5,6,2,2,3,2,1,95,75,95,90,95,6.4,4.42857142857143,6.6,5.8,6.2,4.25,2,90,"2020","2021"
"2960","P_e3bbmOPQs8AC2Mt","P_77jC16Dua9t7u29","Peer","1600353347","1601458658",6,6,6,2,4,2,7,7,6,7,7,6,7,7,7,7,7,6,4,6,6,7,6,6,4,4,7,4,6,3,1,2,2,2,1,91,90,85,90,88,6.6,4.71428571428571,7,5.8,5.4,3.5,1.75,88.8,"2020","2021"
"2961","P_e3wYIX6QryiCTLD","P_e3wYIX6QryiCTLD","Self","1601031999","1601324017",7,3,6,7,7,6,6,7,7,7,7,5,7,5,6,7,7,7,6,7,5,7,7,7,7,7,4,6,7,5,5,7,7,7,7,90,100,88,100,95,6.6,6,6.4,6.4,6.4,5.75,7,94.6,"2020","2021"
"2962","P_e3wYIX6QryiCTLD","P_0HWnWYbtGxokyTX","Learning Teammate","1601034783","1601036069",5,6,1,3,6,7,7,6,6,6,7,7,6,6,7,5,6,5,4,7,5,7,7,7,6,7,6,1,6,7,1,1,7,5,2,76,85,98,100,94,6.4,5,6,5.6,6.6,3.75,3.75,90.6,"2020","2021"
"2963","P_e3wYIX6QryiCTLD","P_2gmlX5NYxc45Nlz","Other","1601323562","1601324944",6,5,6,5,6,7,6,7,7,6,7,5,6,4,6,7,6,6,4,5,5,6,7,7,5,6,7,6,6,7,4,4,5,4,2,70,80,80,69,75,6.4,5.85714285714286,5.8,5.2,6.4,5.75,3.75,74.8,"2020","2021"
"2964","P_e3wYIX6QryiCTLD","P_3ZWJgNqBh9b1nWB","Other","1601211536","1601212605",6,4,4,4,4,4,7,4,6,4,4,4,4,4,4,4,4,4,4,4,4,4,7,6,4,6,6,4,4,4,4,4,4,6,2,78,80,80,81,85,4.4,4.71428571428571,4,4,5.8,4,4,80.8,"2020","2021"
"2965","P_e3wYIX6QryiCTLD","P_7ZO0dXUz5WtuNYF","Peer","1601285308","1601286471",4,5,3,3,4,4,4,6,5,5,6,4,6,4,4,7,6,5,3,6,4,5,5,4,4,5,5,4,4,4,4,4,3,4,2,80,80,70,80,75,5.2,3.85714285714286,5.4,4.6,4.6,4,3.25,77,"2020","2021"
"2966","P_e3wYIX6QryiCTLD","P_41qKPbJ36a5WXf7","Fellow Student","1601458097","1601461971",5,4,5,5,5,6,5,7,7,6,6,7,6,6,5,7,7,5,6,6,5,5,6,5,5,5,4,4,4,4,2,6,3,5,2,80,85,90,95,88,6.6,5,6.2,5.4,5,3.5,4,87.6,"2020","2021"
"2967","P_eaZxrD5D2Zt0Hgp","P_brTdCafmlF8HOjH","Peer","1601152435","1601154514",3,4,5,4,3,3,4,6,7,7,5,7,6,5,6,3,4,6,4,3,5,6,5,5,4,5,7,2,6,7,2,5,5,3,2,70,70,95,70,80,6.4,3.71428571428571,4.8,4.8,5.2,4.25,3.75,77,"2020","2021"
"2968","P_eaZxrD5D2Zt0Hgp","P_bKQnYXtBu2AHImF","Peer","1601117997","1601118973",7,6,7,2,3,3,5,6,6,7,6,7,7,6,2,7,5,7,6,7,6,6,6,6,5,6,6,3,6,6,2,7,7,7,3,79,94,82,88,90,6.4,4.71428571428571,5.4,6.4,5.8,4.25,6,86.6,"2020","2021"
"2969","P_eaZxrD5D2Zt0Hgp","P_d1iCGSGsFaAjAvr","Peer","1601029910","1601218352",6,6,5,5,4,4,4,6,5,4,6,6,4,4,2,7,4,6,6,6,6,6,6,5,6,6,4,2,6,2,2,4,4,3,2,91,61,NA,91,92,5.4,4.85714285714286,4.2,6,5.4,3,3.25,83.75,"2020","2021"
"2970","P_eaZxrD5D2Zt0Hgp","P_engVzghnEAV7q8B","Peer","1601317682","1601319370",6,3,6,5,5,6,5,7,7,7,5,7,6,5,6,7,6,2,3,5,4,6,5,5,4,3,6,7,5,6,7,7,6,7,6,71,65,99,82,83,6.6,5.14285714285714,6,4,4.6,6.25,6.5,80,"2020","2021"
"2971","P_eaZxrD5D2Zt0Hgp","P_8iGTFLO6JNIEF2l","Peer","1600328151","1600333443",5,6,7,4,4,4,4,7,7,7,7,7,5,7,6,7,6,7,6,7,7,7,4,5,4,4,4,4,5,6,2,7,7,6,4,90,90,80,90,90,7,4.85714285714286,6.2,6.8,4.2,4.25,6,88,"2020","2021"
"2972","P_eaZxrD5D2Zt0Hgp","P_8oH00XPiZP2wGBT","Peer","1601734648","1601735256",6,4,7,3,5,5,7,7,7,7,7,7,5,3,3,7,3,7,3,6,2,3,2,3,2,3,4,5,5,5,3,7,6,7,5,75,95,100,95,85,7,5.28571428571429,4.2,4.2,2.8,4.5,6.25,90,"2020","2021"
"2973","P_ebb91n0DFcXX92Z","P_ebb91n0DFcXX92Z","Self","1601296161","1601298271",2,2,2,2,2,2,5,6,6,6,5,4,5,6,4,5,6,6,6,3,7,6,6,5,6,2,5,3,2,4,5,6,6,5,6,85,65,90,NA,75,5.4,2.42857142857143,5.2,5.6,4.8,3.5,5.75,78.75,"2020","2022"
"2974","P_ebb91n0DFcXX92Z","P_b3MUZjHRg4YfbXT","Learning Teammate","1599756908","1599760107",7,7,7,4,6,4,6,7,NA,7,7,6,7,7,6,6,7,NA,6,NA,6,7,7,NA,4,NA,5,4,NA,NA,NA,2,NA,NA,NA,94,88,99,92,97,6.75,5.85714285714286,6.6,6.33333333333333,5.33333333333333,4,2,94,"2020","2022"
"2975","P_ebb91n0DFcXX92Z","P_37rTQHhJxbYTYHP","Learning Teammate","1599567539","1600521764",5,4,6,1,2,1,2,7,6,7,7,7,7,7,6,6,4,6,4,6,5,6,6,6,7,6,6,1,6,7,1,2,1,1,1,91,86,97,87,90,6.8,3,6,5.4,6.2,3.75,1.25,90.2,"2020","2022"
"2976","P_ebb91n0DFcXX92Z","P_bqkq5uRJGsoMwwR","Learning Teammate","1601199303","1601200041",4,4,4,2,5,2,3,5,5,7,5,6,6,4,6,5,6,4,4,6,6,5,5,5,5,4,4,3,5,4,2,4,3,3,2,71,57,88,71,71,5.6,3.42857142857143,5.4,5,4.6,3.5,3,71.6,"2020","2022"
"2977","P_ebb91n0DFcXX92Z","P_3e2vM0FvgdYWGuV","Learning Teammate","1601372419","1601378261",4,4,4,4,4,4,4,6,4,4,5,4,4,5,5,4,6,4,5,5,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,71,65,71,69,65,4.6,4,4.8,4.6,4,4,4,68.2,"2020","2022"
"2978","P_ebb91n0DFcXX92Z","P_54JpHQk5kTDxye1","Fellow Student","1600284150","1600950701",3,4,4,3,5,2,5,4,5,5,6,5,5,5,6,6,5,5,4,7,4,6,5,5,6,5,5,6,5,6,4,6,4,5,5,71,71,81,71,77,5,3.71428571428571,5.4,5.2,5.2,5.25,5,74.2,"2020","2022"
"2979","P_ebb91n0DFcXX92Z","P_9M6MxMq6SLBfbKJ","Fellow Student","1599577176","1601131267",4,4,4,2,4,4,6,7,6,6,7,4,6,6,6,6,6,7,4,6,4,5,6,4,6,6,6,4,4,6,2,4,4,3,2,88,88,93,88,90,6,4,6,5.2,5.6,4,3.25,89.4,"2020","2022"
"2980","P_ebb91n0DFcXX92Z","P_9p2Dm2Qnu4tW2qx","DirectReport","1599577601","1599579529",7,7,6,4,4,4,6,6,6,6,6,4,6,5,5,6,6,7,4,5,4,6,6,6,6,6,4,2,6,4,1,2,4,4,1,90,90,90,85,90,5.6,5.42857142857143,5.6,5.2,5.6,3.25,2.75,89,"2020","2022"
"2981","P_eEcGagT8ogrLRop","P_eEcGagT8ogrLRop","Self","1600072366","1600080838",5,3,5,6,3,2,4,7,5,7,7,6,7,6,6,6,6,5,4,6,5,7,5,5,6,5,4,3,7,2,1,3,6,5,4,85,85,90,90,88,6.4,4,6.2,5.4,5,3.25,4.5,87.6,"2020","2022"
"2982","P_eeWCeYTOTOQjiXX","P_eeWCeYTOTOQjiXX","Self","1601237025","1601238115",5,5,6,3,6,5,6,6,6,5,5,3,5,5,4,6,5,3,5,5,3,5,6,5,5,3,5,5,6,6,5,5,6,5,6,NA,62,73,NA,63,5,5.14285714285714,5,4.2,4.8,5.5,5.5,66,"2020","2022"
"2983","P_eeWCeYTOTOQjiXX","P_7Ql6FzYtfarovTT","Fellow Student","1599761750","1599762627",4,5,6,3,5,2,4,6,4,6,4,5,5,2,6,4,5,4,2,5,5,6,7,6,6,6,6,2,6,5,2,2,2,2,2,76,NA,78,77,80,5,4.14285714285714,4.4,4.4,6.2,3.75,2,77.75,"2020","2022"
"2984","P_eeWCeYTOTOQjiXX","P_5tf197ItTCh0moZ","Fellow Student","1601318934","1601320642",5,6,6,2,6,2,6,6,5,4,6,4,6,3,5,5,4,5,3,4,3,5,5,4,6,6,5,3,4,6,3,5,3,2,1,80,85,90,80,80,5,4.71428571428571,4.6,4,5.2,4,2.75,83,"2020","2022"
"2985","P_eeWCeYTOTOQjiXX","P_6A4xhR3f0JCRrkp","Manager","1599639803","1599641008",3,4,6,2,2,1,5,6,6,6,6,6,6,6,7,4,4,7,4,7,4,6,7,4,5,6,4,2,4,3,2,4,5,2,1,90,70,90,80,83,6,3.28571428571429,5.4,5.6,5.2,2.75,3,82.6,"2020","2022"
"2986","P_eeWCeYTOTOQjiXX","P_cvWg59SUIOsfQ8J","Peer","1599652306","1599748990",6,5,4,3,4,2,5,7,5,6,6,4,6,5,6,6,6,4,3,4,4,6,6,4,6,6,5,1,5,1,1,4,4,3,2,93,94,100,100,100,5.6,4.14285714285714,5.8,4.2,5.4,2,3.25,97.4,"2020","2022"
"2987","P_eeWCeYTOTOQjiXX","P_dcexM4Z3wWjlvzT","Peer","1600069821","1600071365",3,4,3,2,1,2,2,6,4,5,5,5,6,5,5,6,5,6,4,5,4,5,7,6,6,5,6,2,5,6,1,3,2,2,2,74,78,95,84,90,5,2.42857142857143,5.4,4.8,6,3.5,2.25,84.2,"2020","2022"
"2988","P_eeWCeYTOTOQjiXX","P_41GsGu23JnVXxIN","Peer","1599666104","1600365622",6,4,4,2,3,2,5,6,4,6,6,5,6,6,7,7,7,6,7,7,7,7,6,3,4,5,4,7,4,6,2,1,4,1,2,95,84,90,90,91,5.4,3.71428571428571,6.6,6.8,4.4,4.75,2,90,"2020","2022"
"2989","P_eeWCeYTOTOQjiXX","P_erPRZPH7dQDojQx","Other","1600714672","1600718127",7,7,7,3,5,5,7,7,NA,7,7,6,7,7,6,7,7,6,4,7,4,6,7,7,7,7,7,1,6,6,1,2,1,2,1,100,100,100,100,100,6.75,5.85714285714286,6.8,5.4,7,3.5,1.5,100,"2020","2022"
"2990","P_eeWCeYTOTOQjiXX","P_8eV2N8WoTLNYM8R","Peer","1600957437","1601132372",5,6,6,3,5,2,6,6,4,6,7,4,6,5,7,6,7,7,4,6,4,6,7,7,6,6,7,2,5,6,1,7,5,5,1,90,85,95,95,93,5.4,4.71428571428571,6.2,5.4,6.6,3.5,4.5,91.6,"2020","2022"
"2991","P_eeWCeYTOTOQjiXX","P_6VAv95TmgT60IEl","Manager","1600074206","1601285864",6,4,5,2,5,4,6,7,6,6,7,6,6,6,7,6,7,4,5,7,5,7,7,6,6,4,6,1,4,1,1,2,3,4,2,97,97,100,99,100,6.4,4.57142857142857,6.4,5.6,5.8,1.75,2.75,98.6,"2020","2022"
"2992","P_efcHgDLa36v2ATP","P_efcHgDLa36v2ATP","Self","1601369228","1601382760",5,2,3,3,6,5,6,6,5,6,5,6,6,6,6,6,6,6,6,5,6,6,6,5,6,4,4,5,5,5,5,4,4,5,4,70,67,95,60,76,5.6,4.28571428571429,6,5.8,5,5,4.25,73.6,"2020","2022"
"2993","P_efcHgDLa36v2ATP","P_cCPQ6rmt5G1ZjVP","Manager","1600778380","1600780167",6,7,7,6,5,2,7,7,6,6,7,6,7,6,7,6,6,6,5,7,4,7,5,6,7,5,5,4,6,4,4,4,4,5,1,95,95,94,93,95,6.4,5.71428571428571,6.4,5.8,5.6,4.5,3.5,94.4,"2020","2022"
"2994","P_efcHgDLa36v2ATP","P_a9vqKZvRCi6qQEB","Manager","1600090166","1600974373",6,6,6,NA,5,3,5,6,5,6,6,6,6,6,6,6,6,7,4,6,6,6,6,4,5,6,6,4,4,4,2,2,4,4,1,71,NA,70,60,70,5.8,5.16666666666667,6,5.8,5.4,3.5,2.75,67.75,"2020","2022"
"2995","P_eFDlGF1svNQlom9","P_eFDlGF1svNQlom9","Self","1599212945","1601226345",6,2,3,2,3,5,5,7,5,6,6,3,6,5,5,3,5,6,5,5,4,6,6,5,6,3,4,6,6,6,3,7,6,5,5,85,93,89,93,89,5.4,3.71428571428571,4.8,5.2,4.8,5.25,5.75,89.8,"2020","2022"
"2996","P_eFDlGF1svNQlom9","P_aWXiqftvFjvnR2d","Learning Teammate","1599833364","1599834512",6,4,6,2,2,2,4,6,1,6,6,5,6,5,6,4,6,6,6,6,6,6,6,4,6,6,6,2,6,6,2,4,5,4,2,71,64,70,70,71,4.8,3.71428571428571,5.4,6,5.6,4,3.75,69.2,"2020","2022"
"2997","P_eFDlGF1svNQlom9","P_38xLSCKHJjYroyh","Learning Teammate","1600084286","1600085657",4,4,6,4,4,4,4,6,4,7,4,5,4,4,5,4,4,4,4,4,4,5,4,4,7,4,5,3,4,6,4,3,2,4,4,75,NA,60,75,70,5.2,4.28571428571429,4.2,4.2,4.8,4.25,3.25,70,"2020","2022"
"2998","P_eFDlGF1svNQlom9","P_9KNUCaQNCow9CzH","Learning Teammate","1600694626","1600696202",4,4,4,4,4,5,4,6,4,4,6,4,4,4,5,4,4,NA,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,65,68,66,68,68,4.8,4.14285714285714,4.2,4,4,4,3.5,67,"2020","2022"
"2999","P_eFDlGF1svNQlom9","P_8w4SrPE8vn48BuZ","Learning Teammate","1601332494","1601333139",4,4,4,6,5,4,4,6,6,5,4,4,4,6,4,4,4,4,4,5,5,4,4,5,4,4,5,4,4,5,4,4,4,4,4,70,59,80,71,73,5,4.42857142857143,4.4,4.4,4.4,4.25,4,70.6,"2020","2022"
"3000","P_eFDlGF1svNQlom9","P_8BuBUJj1qpTb7AF","Peer","1600030556","1600031528",4,4,6,4,7,4,7,6,4,6,7,6,6,6,7,4,7,2,4,6,4,7,6,6,4,6,4,4,4,4,4,4,4,4,4,90,90,90,90,90,5.8,5.14285714285714,6,4.6,5.2,4,4,90,"2020","2022"
"3001","P_eFDlGF1svNQlom9","P_8qfxc3pK9nBLaHH","Manager","1600037460","1600038157",6,6,5,3,5,5,4,7,3,6,6,6,5,3,7,6,5,7,6,6,6,6,7,5,6,5,4,4,6,5,4,6,5,3,4,83,92,78,79,88,5.6,4.85714285714286,5.2,6.2,5.4,4.75,4.5,84,"2020","2022"
"3002","P_eFDlGF1svNQlom9","P_3Iy8MDfxu36Mxgh","Manager","1600955031","1600986059",4,6,5,4,6,5,5,6,5,4,6,4,4,4,6,6,6,6,3,6,4,6,4,4,7,4,4,4,4,4,4,4,3,5,4,76,87,93,82,88,5,5,5.2,5,4.6,4,4,85.2,"2020","2022"
"3003","P_eFDlGF1svNQlom9","P_4HoYN5tcLK5xxSl","Peer","1600202254","1601250047",5,5,6,4,6,6,4,7,6,5,5,3,4,4,5,4,4,4,4,4,2,4,4,3,5,3,3,5,4,5,4,5,5,4,5,81,91,68,91,91,5.2,5.14285714285714,4.2,3.6,3.6,4.5,4.75,84.4,"2020","2022"
"3004","P_eFDlGF1svNQlom9","P_bHPfhhmxcyWMIAJ","Manager","1600962114","1601331114",4,2,6,2,6,3,5,7,6,7,6,6,6,5,6,5,6,4,3,6,4,5,6,4,6,7,6,2,5,4,2,2,4,3,2,100,95,80,95,95,6.4,4,5.6,4.4,5.8,3.25,2.75,93,"2020","2022"
"3005","P_eFDlGF1svNQlom9","P_9mBqjFD1EhkNoXP","Manager","1601383537","1601392024",6,7,1,2,6,2,7,7,5,6,6,4,6,6,6,6,6,4,4,6,4,6,6,4,6,6,4,2,5,5,1,4,2,4,2,95,95,85,95,95,5.6,4.42857142857143,6,4.8,5.2,3.25,3,93,"2020","2022"
"3006","P_efYfFdpe8LZiU6x","P_efYfFdpe8LZiU6x","Self","1601296939","1601297572",7,4,6,3,5,4,5,7,6,6,6,5,6,5,6,6,6,4,5,6,3,6,6,4,6,3,5,5,7,6,2,5,4,5,6,90,90,81,92,92,6,4.85714285714286,5.8,4.8,4.8,5,5,89,"2020","2021"
"3007","P_eg2PHELdYkRXjlr","P_eg2PHELdYkRXjlr","Self","1600074653","1600100260",5,5,6,3,5,2,5,6,6,5,6,6,6,6,5,6,7,5,6,5,6,6,6,6,6,5,5,6,5,6,5,6,5,5,5,80,NA,96,80,80,5.8,4.42857142857143,6,5.6,5.6,5.5,5.25,84,"2020","2022"
"3008","P_eg2PHELdYkRXjlr","P_3kLR4bvbxNxqUhn","Learning Teammate","1600083654","1600553010",7,4,6,4,6,2,6,7,6,6,6,6,6,6,6,6,7,7,6,7,6,6,6,5,6,4,6,2,6,4,2,4,4,5,4,90,90,80,90,90,6.2,5,6.2,6.4,5.4,3.5,4.25,88,"2020","2022"
"3009","P_eg2PHELdYkRXjlr","P_5jODV1kjnJISJr7","Learning Teammate","1601119712","1601238187",6,7,6,5,6,4,6,7,7,6,6,7,6,7,7,6,7,6,7,6,6,7,6,6,7,6,6,2,4,6,2,5,6,2,2,91,91,94,95,95,6.6,5.71428571428571,6.6,6.4,6.2,3.5,3.75,93.2,"2020","2022"
"3010","P_eg2PHELdYkRXjlr","P_8fc3umh4IiaiT9r","Manager","1600950271","1600951070",6,7,6,2,4,4,4,7,7,7,6,6,6,7,7,4,6,4,4,6,6,4,7,6,7,6,6,4,6,4,4,2,4,2,2,90,90,90,91,98,6.6,4.71428571428571,6,4.8,6.4,4.5,2.5,91.8,"2020","2022"
"3011","P_eg2PHELdYkRXjlr","P_e4i0tAewc95nSYt","Peer","1601039076","1601040905",6,5,7,2,6,2,6,7,6,7,5,7,6,6,7,6,5,4,5,6,4,6,6,5,6,5,5,1,3,6,1,4,2,1,6,85,90,99,90,90,6.4,4.85714285714286,6,5,5.4,2.75,3.25,90.8,"2020","2022"
